brand,brandId,model,modelId
1955 CUSTOM BELAIR,12948,1955 Custom Belair,34020
A & O,13972,Scout,37413
A & O,13972,Patton,37414
AAS,1288,Trophy Edition,4613
AAS,1288,Sport Edition,4614
AAS,1288,Performance Edition,4615
AAS,1288,Race Edition,4616
AAS,1288,Euro Edition,4617
AAS,1288,Gt Malan,4618
AC PROPULSION,771,eBox,3937
AC PROPULSION,771,tZero,3938
ACURA,475,ZDX,1867
ACURA,475,RDX,1871
ACURA,475,RL,1872
ACURA,475,TL,1873
ACURA,475,TSX,1874
ACURA,475,MDX,2147
ACURA,475,RLX,2149
ACURA,475,ILX,2150
ACURA,475,RSX,3183
ACURA,475,Integra,5063
ACURA,475,CL,5145
ACURA,475,NSX,5168
ACURA,475,Legend,5339
ACURA,475,TLX,5354
ACURA,475,SLX,6004
ACURA,475,Vigor,11495
ACURA,475,ADX,35664
ALFA ROMEO,493,4C,2035
ALFA ROMEO,493,8C Competizione Spider,2344
ALFA ROMEO,493,164,9953
ALFA ROMEO,493,Giulia (952),10326
ALFA ROMEO,493,Spider,14326
ALFA ROMEO,493,Milano,14328
ALFA ROMEO,493,GTV6,14330
ALFA ROMEO,493,Stelvio,18005
ALFA ROMEO,493,Tonale,31666
ALKANE,6493,Class 7 Cab Over Truck,17807
ALLARD MOTOR WORKS,11792,J2X,30467
ALLIANZ SWEEPER COMPANY,1470,Vanguard,4807
AM GENERAL,606,MV-1,3667
AMD,4709,Ranger X,9977
AMD,4709,F350A,26567
AMERICAN LAFRANCE,1979,Eagle,5525
AMERICAN LAFRANCE,1979,Metropolitan,5526
AMERICAN LAFRANCE,1979,Eagle Mid Engine,5527
AMERICAN LAFRANCE,1979,Liberty,5528
AMERICAN LAFRANCE,1979,American LaFrance Condor,5529
AMERICAN LAFRANCE,1979,Freightliner Condor,5530
AMERICAN LAFRANCE,1979,Sterling Condor,5531
AMERICAN LAFRANCE,1979,Loadstar,5539
AMERICAN LAFRANCE,1979,Pioneer,5540
AMERICAN LAFRANCE,1979,Condor Crew Cab,5541
AMERICAN LAFRANCE,1979,Protector,5542
AMERICAN LAFRANCE,1979,Golan,5543
AMERICAN LAFRANCE,1979,Argus,5544
AMERICAN LAFRANCE,1979,Beast,5545
AMERICAN LAFRANCE,1979,Alpha,5546
AMERICAN LAFRANCE,1979,Sentron,5569
AMERICAN LAFRANCE,1979,Trailer,5575
AMERICAN MOTORS,1124,Eagle,17403
AMERICAN MOTORS,1124,Eagle SX/4,17404
AMERICAN MOTORS,1124,Concord,17406
AMERICAN MOTORS,1124,Spirit,17407
AMERICAN TRUCK COMPANY,8853,Crew Cab,22957
AMERICAN TRUCK COMPANY,8853,Extended Cab,26584
AMERICAN TRUCK COMPANY,8853,Standard Cab,26585
AMERITECH CORPORATION,6759,F1,18177
AMPHI-RANGER,6081,AMPHI-RANGER,16108
ARMBRUSTER STAGEWAY,5367,Cadillac Funeral Car,13765
ARMBRUSTER STAGEWAY,5367,Cadillac First Call,13766
ARMBRUSTER STAGEWAY,5367,Cadillac Limousine,13767
ARMBRUSTER STAGEWAY,5367,Cadillac Ski Cruiser,13768
ARMBRUSTER STAGEWAY,5367,Buick Funeral Car,13769
ARMBRUSTER STAGEWAY,5367,Buick First Call,13770
ARMBRUSTER STAGEWAY,5367,Buick Limousine,13771
ARMBRUSTER STAGEWAY,5367,Buick Ski Cruiser,13772
ARMBRUSTER STAGEWAY,5367,Mercedes Limousine,13775
ARMBRUSTER STAGEWAY,5367,Mercedes Ski Cruiser,13778
ARMBRUSTER STAGEWAY,5367,Mercedes Funeral Car,13779
ARMBRUSTER STAGEWAY,5367,Mercedes First Call,13780
ARMBRUSTER STAGEWAY,5367,Lincoln Ski Cruiser,13781
ARMBRUSTER STAGEWAY,5367,Lincoln Funeral Car,13782
ARMBRUSTER STAGEWAY,5367,Lincoln First Call,13783
ARMBRUSTER STAGEWAY,5367,Lincoln Limousine,13784
ASTON MARTIN,440,V8 Vantage,1684
ASTON MARTIN,440,DBS,1686
ASTON MARTIN,440,DB9,1687
ASTON MARTIN,440,Rapide,1688
ASTON MARTIN,440,V12 Vantage,1695
ASTON MARTIN,440,Virage,1697
ASTON MARTIN,440,Vanquish,1701
ASTON MARTIN,440,DB11,13751
ASTON MARTIN,440,Lagonda,14157
ASTON MARTIN,440,Vantage,14162
ASTON MARTIN,440,V8,14164
ASTON MARTIN,440,Vanquish Zagato,19610
ASTON MARTIN,440,DBX,27591
ASTON MARTIN,440,DB12,32082
ASTON MARTIN,440,Valour,33264
ASTON MARTIN,440,DB7,35163
ASTON MARTIN,440,Valiant,35216
ASTON MARTIN,440,Valhalla,36621
ASUNA,5464,Sunfire,14194
ATLANTA FABRICATING & EQUIPMENT CO,5993,Atlanta Fabricating & Equipment Co,15737
AUDI,582,TT,3145
AUDI,582,A4,3146
AUDI,582,S4,3147
AUDI,582,A6,3148
AUDI,582,RS 6,3149
AUDI,582,allroad,3150
AUDI,582,A8,3151
AUDI,582,RS 4,3675
AUDI,582,A3,3676
AUDI,582,S6,3677
AUDI,582,S8,3678
AUDI,582,Q7,3679
AUDI,582,A5,3787
AUDI,582,S5,3788
AUDI,582,R8,3789
AUDI,582,TTS,3861
AUDI,582,Q5,3862
AUDI,582,RS 5,4014
AUDI,582,A7,4015
AUDI,582,TT RS,4016
AUDI,582,Q3,4051
AUDI,582,SQ5,4052
AUDI,582,90,8056
AUDI,582,100,8057
AUDI,582,V8,8058
AUDI,582,Cabriolet,8059
AUDI,582,S3,8173
AUDI,582,S7,8258
AUDI,582,RS 7,8685
AUDI,582,A4 allroad,13759
AUDI,582,5000,14336
AUDI,582,4000,14337
AUDI,582,80,14342
AUDI,582,200,14343
AUDI,582,Coupe,14348
AUDI,582,RS 3,16783
AUDI,582,Q8,25317
AUDI,582,e-tron,25874
AUDI,582,A6 allroad,27028
AUDI,582,Q5 e,27029
AUDI,582,A8 e,27122
AUDI,582,SQ7,27401
AUDI,582,SQ8,27402
AUDI,582,RS Q8,27403
AUDI,582,e-tron Sportback,27819
AUDI,582,RS e-tron GT,28998
AUDI,582,Q4,29351
AUDI,582,A8 L,29708
AUDI,582,e-tron GT,29994
AUDI,582,A7 e,34061
AUDI,582,A8 L e,34062
AUDI,582,Q6,34850
AUDI,582,SQ6,34851
AUDI,582,RS 6 Avant,35165
AUDI,582,S e-tron GT,35659
AUTOCAR,1297,WX,4632
AUTOCAR,1297,WXR,4633
AUTOCAR,1297,WXLL,4634
AUTOCAR,1297,Xpeditor,4669
AUTOCAR,1297,Conventional,4670
AUTOCAR,1297,K Short,13938
AUTOCAR,1297,K Medium,13939
AUTOCAR,1297,K Long,13940
AUTOCAR,1297,C & DC,13941
AUTOCAR,1297,S,13942
AUTOCAR,1297,AT,13943
AUTOCAR,1297,DK,13944
AUTOCAR,1297,Xpert Medium Duty,26796
AUTOCAR,1297,Legend Conventional,26797
AUTOCAR,1297,Xspotter Off-Hwy,26798
AUTOCAR,1297,Xspotter On-Hwy,26799
AUTOCAR,1297,DC Legend Conventional,32468
AUTOCAR,1297,ACTT Xspotter,32469
AUTOCAR,1297,ACMD Xpert,32470
AUTOCAR,1297,ACX Xpeditor,32471
AUTOCAR INDUSTRIES,1331,Terminal Tractor (XSPOTTER) Off-Highway,4680
AUTOCAR INDUSTRIES,1331,Terminal Tractor (XSPOTTER) On-Highway,4681
AUTOCAR INDUSTRIES,1331,Conventional,4682
AUTOCAR INDUSTRIES,1331,Medium Duty On-Highway (XPERT),4683
AUTOCAR LTD,8395,Autocar Ltd,22279
AUTODELTA USA INC,7836,Autodelta USA Inc,21014
AUTOKAD,1483,Kombat,4848
AUTOMOBILI PININFARINA,11346,Battista,29433
AVANTI,5552,Avanti,14331
AVERA MOTORS,1498,Open Top,4881
AVERA MOTORS,1498,Crossover,26608
AVERA MOTORS,1498,Coupe,26609
AVERA MOTORS,1498,Roadster,26610
AZURE DYNAMIC INC.,10206,Series Hybrid,4948
AZURE DYNAMIC INC.,10206,Parallel hybrid,4949
AZURE DYNAMICS,1533,Transit Connect Electric,4923
BACKDRAFT,13380,Roadster,35444
BADGER EQUIPMENT,1657,Cab Down,5074
BADGER EQUIPMENT,1657,Little Giant,5075
BAKKURA MOBILITY,1683,Bakkura Mobility,5091
BALLISTIC,12783,FR1,33659
BALLISTIC,12783,FR2,33660
BBC,8605,BBC Passenger Car,22608
BBC,8605,BBC Motorcycle,22609
BENTLEY,583,Brooklands,9788
BENTLEY,583,Azure,9789
BENTLEY,583,Turbo,9791
BENTLEY,583,Mulsanne,9822
BENTLEY,583,Flying Spur,9823
BENTLEY,583,Eight,9824
BENTLEY,583,Arnage,9829
BENTLEY,583,ARMOURED ARNAGE,13081
BENTLEY,583,Roll Royce Silver Seraph,13192
BENTLEY,583,Rolls-Royce Park Ward,13193
BENTLEY,583,Bentayga,14006
BENTLEY,583,Continental,33783
BERTONE,13026,X 1/9,34307
BEYOND ROADS,1014,Maverick BR1000,25781
BEYOND ROADS,1014,Maverick BR2000,25782
BISON MOTORS,13501,BM860,36003
BLACKWATER,6473,Malibu,17779
BLACKWATER,6473,Cordova,17780
BLACKWATER,6473,Classic,17781
BLUE ARC,12007,BA-2 - 170,31119
BLUE ARC,12007,BA-3 - 178,31120
BLUE ARC,12007,BA-600,33723
BLUE ARC,12007,BA-700,33724
BLUE ARC,12007,BA-800,33725
BLUE ARC,12007,BA4L-600,33726
BLUE ARC,12007,BA4L-700,33727
BLUE ARC,12007,BA4L-800,33728
BLUE ARC,12007,BA4-700,33729
BLUE ARC,12007,BA4-800,33730
BLUE ARC,12007,BA4-1000,33731
BLUE ARC,12007,BA5-800,33732
BLUE ARC,12007,BA5-1000,33733
BLUE ARC,12007,BA5-1200,33734
BLUE BIRD,505,All American / All Canada,2088
BLUE BIRD,505,Shell All American,2089
BLUE BIRD,505,Shell Commercial Series,2090
BLUE BIRD,505,BB Conventional,2091
BLUE BIRD,505,Shell BB Conventional,2092
BLUE BIRD,505,Chassis Only,2093
BLUE BIRD,505,Wanderlodge,10785
BLUE BIRD,505,Commercial Type C,19290
BLUE BIRD,505,Commercial Type D,19291
BLUE BIRD,505,B3 Conventional,19292
BLUE BIRD,505,TC2000,26949
BLUE BIRD,505,Shell Wanderlodge,26950
BLUE BIRD,505,Shell TC2000,26951
BLUE BIRD,505,Commercial Bus,26952
BLUE BIRD,505,TC1000,26953
BLUE BIRD,505,BB,27155
BLUE BIRD,505,30L4RE,28211
BLUE BIRD,505,35L4RE,28216
BLUECAR,4644,"Bluecar, SAS",9841
BMW,452,128i,1707
BMW,452,135i,1708
BMW,452,328i,1709
BMW,452,M3,1710
BMW,452,335i,1711
BMW,452,335is,1712
BMW,452,335d,1713
BMW,452,X6,1714
BMW,452,528i,1715
BMW,452,535i,1716
BMW,452,X5,1717
BMW,452,550i,1718
BMW,452,X3,1719
BMW,452,740i,1720
BMW,452,740Li,1721
BMW,452,750i,1722
BMW,452,750Li,1723
BMW,452,760Li,1724
BMW,452,Z4,1725
BMW,452,750xi,1727
BMW,452,750Lxi,1728
BMW,452,M6,1729
BMW,452,528xi,1730
BMW,452,640i,1731
BMW,452,650i,1732
BMW,452,650xi,1733
BMW,452,G 450 X,1736
BMW,452,F 800 S,1737
BMW,452,F 800 ST,1738
BMW,452,F 800 GS,1739
BMW,452,F 800 R,1740
BMW,452,HP2,1741
BMW,452,S 1000 RR,1742
BMW,452,R 1200 GS,1743
BMW,452,R 1200 R,1744
BMW,452,R 1200 RT,1745
BMW,452,K 1300 S,1746
BMW,452,K 1300 GT,1747
BMW,452,K 1300 R,1748
BMW,452,F 650 GS,1749
BMW,452,G 650 GS,1750
BMW,452,R 900 RT,1751
BMW,452,K 1600 GT,1752
BMW,452,K 1600 GTL,1753
BMW,452,F 700 GS,1754
BMW,452,F 800 GT,1755
BMW,452,C 600,1756
BMW,452,C 650 GT,1757
BMW,452,HP4,1758
BMW,452,S 1000 R,1759
BMW,452,R nineT,1760
BMW,452,1M,1970
BMW,452,ActiveE,1971
BMW,452,M5,2024
BMW,452,228i,2170
BMW,452,M235i,2171
BMW,452,320i,2172
BMW,452,328d,2173
BMW,452,i3,2178
BMW,452,i8,2179
BMW,452,ActiveHybrid 3,2219
BMW,452,428i,2220
BMW,452,435i,2230
BMW,452,535d,2231
BMW,452,ActiveHybrid 5,2240
BMW,452,X1,2300
BMW,452,R 1150 GS,2350
BMW,452,R 1200 S,2351
BMW,452,R 1200 ST,2352
BMW,452,K 1200 R,2353
BMW,452,K 1200 S,2354
BMW,452,K 1200 LT,2355
BMW,452,K 1200 GT,2359
BMW,452,R 1150 R,2360
BMW,452,R 850 R,2361
BMW,452,535xi,2376
BMW,452,328xi,2377
BMW,452,335xi,2378
BMW,452,525i,2584
BMW,452,530i,2585
BMW,452,530xi,2586
BMW,452,525xi,2587
BMW,452,325Ci,2762
BMW,452,330Ci,2763
BMW,452,325i,2764
BMW,452,325xi,2765
BMW,452,330i,2777
BMW,452,330xi,2778
BMW,452,760i,2804
BMW,452,545i,3051
BMW,452,645Ci,3052
BMW,452,745i,3054
BMW,452,745Li,3055
BMW,452,K 1100 RS,5094
BMW,452,K75,5095
BMW,452,K75S,5096
BMW,452,K75RT,5097
BMW,452,K 1100 LT,5098
BMW,452,R 100,5099
BMW,452,R 100 R,5100
BMW,452,R 100 RT,5101
BMW,452,R 100 GS,5102
BMW,452,R 1100 R,5104
BMW,452,R 1100 RS,5105
BMW,452,R 1100 GS,5106
BMW,452,F 650,5108
BMW,452,F 650 S,5109
BMW,452,R 1100 RT,5110
BMW,452,K 1200 RS,5111
BMW,452,R 1200 C,5112
BMW,452,F 650 CS,5132
BMW,452,R 1100 S,5136
BMW,452,R 1150 RS,5137
BMW,452,R 1150 RT,5138
BMW,452,R 1200 CL,5139
BMW,452,318i,5178
BMW,452,318iS,5185
BMW,452,318iC,5186
BMW,452,325iS,5187
BMW,452,325iC,5190
BMW,452,540i,5195
BMW,452,840Ci,5198
BMW,452,850Ci,5199
BMW,452,850CSi,5200
BMW,452,318ti,5217
BMW,452,328iC,5237
BMW,452,328iS,5238
BMW,452,Z3,5239
BMW,452,323i,5253
BMW,452,323is,5254
BMW,452,323iC,5255
BMW,452,Z8,5324
BMW,452,525iA,5343
BMW,452,530iA,5347
BMW,452,540iA,5348
BMW,452,Alpina,5355
BMW,452,645i,5384
BMW,452,X4,5992
BMW,452,335,9253
BMW,452,740iL,9452
BMW,452,750iL,9453
BMW,452,M3Ci,9459
BMW,452,M2,9567
BMW,452,340i,9568
BMW,452,330e,9569
BMW,452,M4,9570
BMW,452,S 1000 XR,10045
BMW,452,R 1200 RS,10046
BMW,452,C 650,10047
BMW,452,328Ci,10587
BMW,452,R 100 GSPD,13375
BMW,452,735i,13425
BMW,452,735iL,13426
BMW,452,850i,13427
BMW,452,325ix,13429
BMW,452,325/325e,13431
BMW,452,635CSi,13437
BMW,452,535i/535is,13438
BMW,452,L7,13439
BMW,452,524td,13442
BMW,452,528e,13448
BMW,452,325i/325is,13459
BMW,452,230i,13825
BMW,452,M240i,13826
BMW,452,430i,13827
BMW,452,440i,13828
BMW,452,B7,13834
BMW,452,740e,13835
BMW,452,"750i, Alpina B7",13868
BMW,452,533i,14503
BMW,452,633 csi,14504
BMW,452,733i,14505
BMW,452,R 100 RS,14578
BMW,452,K 100 LT,14579
BMW,452,K 100 RS,14580
BMW,452,K1,14581
BMW,452,K100,14583
BMW,452,K 100 RT,14584
BMW,452,R 65,14585
BMW,452,R 80,14586
BMW,452,R 80 RT,14587
BMW,452,R 80 GS,14588
BMW,452,R 65 LS,14589
BMW,452,R 80 ST,14590
BMW,452,R 100 CS,14829
BMW,452,730i,19172
BMW,452,540d,20811
BMW,452,530e,20813
BMW,452,M550i,20814
BMW,452,M760i,20815
BMW,452,"650i, Alpina B6",21787
BMW,452,"750Li, Alpina B7",21788
BMW,452,"750Lxi, Alpina B7",21790
BMW,452,"750xi, Alpina B7",21791
BMW,452,"750i, B7",21792
BMW,452,"650i, B6",21793
BMW,452,X2,24940
BMW,452,640xi,24944
BMW,452,X7,25884
BMW,452,M340i,26481
BMW,452,745e,26482
BMW,452,840i,26483
BMW,452,M850i,26484
BMW,452,M8,26485
BMW,452,G 310 R,26611
BMW,452,G 310 GS,26612
BMW,452,C 400 GT,26613
BMW,452,C 400 X,26614
BMW,452,F 750 GS,26617
BMW,452,F 850 GS,26618
BMW,452,R 1250 GS,26625
BMW,452,R 1250 RT,26626
BMW,452,R 1250 R,26628
BMW,452,R 1250 RS,26629
BMW,452,K 1600 B,26636
BMW,452,C Evolution,26637
BMW,452,G 650,26851
BMW,452,F 900,27296
BMW,452,R 18 Classic,28092
BMW,452,R 18,28093
BMW,452,M440i,28100
BMW,452,M760Li,29050
BMW,452,745Le,29051
BMW,452,CE 04,29435
BMW,452,M 1000,29436
BMW,452,iX,29578
BMW,452,i4,29579
BMW,452,i7,30512
BMW,452,XM,30516
BMW,452,ActiveHybrid 7,31534
BMW,452,Alpina B8,31653
BMW,452,750e,32327
BMW,452,i5,32328
BMW,452,CE 02,33564
BMW,452,R 18 Roctane,33565
BMW,452,R 18 B,33566
BMW,452,R 18 Transcontinental,33567
BMW,452,F 900 GS,33568
BMW,452,F 900 GS Adventure,33569
BMW,452,F 900 R,33570
BMW,452,F 900 XR,33571
BMW,452,M 1000 XR,33572
BMW,452,M 1000 R,33573
BMW,452,M 1000 RR,33574
BMW,452,R 1250 GS Adventure,33575
BMW,452,R 1300 GS,33576
BMW,452,R 12,33577
BMW,452,R 12 nineT,33578
BMW,452,325/325eS,33706
BMW,452,550e,34628
BMW,452,F 900 GS-P,35419
BMW,452,R 1300 GS Adventure,35420
BMW,452,228,35528
BMW,452,M235,36379
BMW,452,R 1300 RT,36591
BMW,452,R 1300 R,36592
BMW,452,R 1300 RS,36593
BMW,452,R 12 G/S,36594
BORAH,13118,DRT,34768
BOULDER ELECTRIC VEHICLE,3952,Cargo Truck,8582
BRAIN UNLIMITED,1583,Multipurpose Passenger Vehicle,26735
BRAIN UNLIMITED,1583,Truck,26736
BREMACH,10918,BRIO,28588
BREMACH,10918,TAOS,28589
BREMACH,10918,BERTAN,28590
BREMACH,10918,PROFI,28591
BREMACH,10918,Other,28592
BRIGHTDROP,11949,Zevo,29458
BTL,12125,LET3,31511
BTL,12125,LDT3,31512
BTL,12125,LNT2,31513
BTL,12125,LET3CC,31514
BTL,12125,LDT3CC,31515
BTL,12125,LET2,31516
BTL,12125,LET2CC,31517
BTL,12125,LDT2,31518
BTL,12125,LDT2CC,31519
BTL,12125,DR,31522
BTL,12125,WS,31523
BTL,12125,OEM,31524
BTL,12125,LNT,31525
BTL,12125,LETOE,31526
BTL,12125,COE4,31527
BTL,12125,C3100,31528
BTL,12125,C6000,31531
BTL,12125,INVADER,36703
BTL,12125,RAIDER,36704
BTL,12125,STRIKER,36705
BUG MOTORS,7425,Bug,19812
BUGATTI,454,Veyron,1734
BUGATTI,454,Chiron,19517
BUGATTI,454,EB110,23703
BUGATTI,454,Chiron Pur Sport,32270
BUGATTI,454,Chiron Supersport,32271
BUGATTI,454,Mistral,35729
BUICK,468,LaCrosse,1821
BUICK,468,Regal,1822
BUICK,468,Verano,1823
BUICK,468,Enclave,1841
BUICK,468,Encore,1842
BUICK,468,Lucerne,4267
BUICK,468,Allure,4287
BUICK,468,Terraza,4953
BUICK,468,Rainier,4954
BUICK,468,Rendezvous,4955
BUICK,468,Park Avenue,8841
BUICK,468,LeSabre,8842
BUICK,468,Century,8843
BUICK,468,Incomplete,9026
BUICK,468,Riviera,9069
BUICK,468,Skylark,9090
BUICK,468,Coachbuilder,9119
BUICK,468,Roadmaster,9120
BUICK,468,Cascada,10290
BUICK,468,Envision,11438
BUICK,468,Reatta,14362
BUICK,468,Electra,14422
BUICK,468,Skyhawk,14466
BUICK,468,Somerset,14486
BUICK,468,Regal TourX,17844
BUICK,468,Encore GX,26604
BUICK,468,Envista,32036
BXR,4596,Blade,9759
BYD,1991,e6,4394
BYD,1991,eBUS,5581
BYD,1991,Electric Bus,9645
BYD,1991,Electric Truck,12271
BYD,1991,Electric Truck Chassis,25204
BYD,1991,Fuel Cell Truck,25205
BYD,1991,Fuel Cell Truck Chassis,25206
BYD,1991,Electric Bus Chassis,25266
BYD,1991,Fuel Cell Bus,25267
BYD,1991,Fuel Cell Bus Chassis,25268
BYD,1991,Electric Truck Tractor,27760
BYD,1991,Fuel Cell Truck Tractor,27761
BYD,1991,K7M,32483
BYD,1991,K7MER,32484
BYD,1991,K8M,32485
BYD,1991,K9M,32486
BYD,1991,K9MD,32487
BYD,1991,K11M,32488
BYD,1991,C8M,32489
BYD,1991,C8MS,32490
BYD,1991,C10M,32491
BYD,1991,C10MS,32492
BYD,1991,Type-A Electric School Bus,32493
BYD,1991,Type-C Electric School Bus,32494
BYD,1991,Type-D Electric School Bus,32495
BYD,1991,6F/6R,33131
BYD,1991,8TT,33132
BYD,1991,8Y,33133
BYD,1991,Achiever,35385
BYD,1991,Creator,35386
BYD,1991,Dreamer,35387
BYD,1991,8R,35388
C-R CHEETAH RACE CARS,7207,CHEETAH,19394
C-R CHEETAH RACE CARS,7207,SUPER CHEETAH,19396
CADILLAC,469,ATS,1824
CADILLAC,469,CTS,1825
CADILLAC,469,ELR,1826
CADILLAC,469,XTS,1827
CADILLAC,469,Escalade,1843
CADILLAC,469,SRX,1844
CADILLAC,469,STS,4300
CADILLAC,469,DTS,4308
CADILLAC,469,XLR,4311
CADILLAC,469,Limousine,4592
CADILLAC,469,Hearse,4593
CADILLAC,469,Escalade ESV,4935
CADILLAC,469,Deville,8844
CADILLAC,469,Eldorado,8989
CADILLAC,469,Catera,9023
CADILLAC,469,Seville,9091
CADILLAC,469,Commercial Chassis,9121
CADILLAC,469,Fleetwood,9122
CADILLAC,469,CT6,10297
CADILLAC,469,XT5,11442
CADILLAC,469,Funeral Coach,11443
CADILLAC,469,Armored Vehicle,11444
CADILLAC,469,Stretch Limousine,13639
CADILLAC,469,60 Special,14182
CADILLAC,469,Allante,14183
CADILLAC,469,Brougham,14185
CADILLAC,469,Cimarron,14487
CADILLAC,469,XT4,24948
CADILLAC,469,XT6,25856
CADILLAC,469,CT4,26602
CADILLAC,469,CT5,26603
CADILLAC,469,Lyriq,30011
CADILLAC,469,Escalade IQ,34058
CADILLAC,469,Celestiq,34303
CADILLAC,469,Optiq,34854
CADILLAC,469,Vistiq,35294
CADILLAC,469,Escalade IQL,35680
CALAVERAS MFG. INC.,6347,HAY SQUEEZE,17576
CALIFORNIA,2940,MB,6889
CALIFORNIA,2940,LR,6890
CALIFORNIA,2940,SA,6891
CALIFORNIA,2940,TR,6892
CALIFORNIA,2940,SQ,6893
CALIFORNIA,2940,QX,6894
CALIFORNIA,2940,FD,6895
CALMOTORS,11076,CA1,28987
CAMELOT,13028,Model A,34312
CAMI,1885,Hydra Spyder,5398
CAMI,1885,Hydra Gator,5399
CAMI,1885,Motorcycle Diesel/Bio Diesel Trikes,5401
CAMI,1885,Amphibious Responder,26988
CAMI,1885,Terra Wind,26989
CAMI,1885,Hydra-Terra,26990
CAMI,1885,Amphiquest,35730
CANOO,12144,LV,31558
CANOO,12144,LDV 130,33211
CANOO,12144,LDV 190,33212
CANOO,12144,LTV - S,33217
CANOO,12144,LTV - Q,33218
CAPACITY TRUCKS,811,TJ4000,3964
CAPACITY TRUCKS,811,TJ5000,3965
CAPACITY TRUCKS,811,TJ7000,3966
CAPACITY TRUCKS,811,TJ6500T,3967
CAPACITY TRUCKS,811,TJ513HL,3968
CAPACITY TRUCKS,811,TJ5158HL,3969
CAPACITY TRUCKS,811,TJ7134HL,3971
CAPACITY TRUCKS,811,TJ7158HL,3972
CAPACITY TRUCKS,811,YM5000,3973
CAPACITY TRUCKS,811,RE-185D,3974
CAPACITY TRUCKS,811,RE-185G,3975
CAPACITY TRUCKS,811,RE-200D,3976
CAPACITY TRUCKS,811,RE-200G,3977
CAPACITY TRUCKS,811,TJ9000,3978
CAPACITY TRUCKS,811,TJ9500T,3979
CAPACITY TRUCKS,811,Glider Kit,4012
CAPACITY TRUCKS,811,PHETT (HYBRID),4536
CAPACITY TRUCKS,811,Incomplete Beam Trailer,4619
CAPACITY TRUCKS,811,Sabre5,20455
CAPACITY TRUCKS,811,Sabre Tandem,20456
CAPACITY TRUCKS,811,Sabre9,20457
CAPACITY TRUCKS,811,School Bus,24069
CAPACITY TRUCKS,811,Bus,24070
CAPACITY TRUCKS,811,Van or Truck,24071
CAPACITY TRUCKS,811,Motor Home,24072
CAPACITY TRUCKS,811,Custom,24073
CAPACITY TRUCKS,811,FJ,28706
CARBODIES,9326,London Taxi,23563
CARE INDUSTRIES LTD,8726,Single,22792
CARE INDUSTRIES LTD,8726,Slant,22793
CARE INDUSTRIES LTD,8726,Double,22794
CATERPILLAR,522,CF7AA,2611
CATERPILLAR,522,CZ7AA,2612
CATERPILLAR,522,CF7AB,2614
CATERPILLAR,522,CZ7AB,2616
CATERPILLAR,522,CR7AA,2618
CATERPILLAR,522,CX7AA,2620
CATERPILLAR,522,NF1AA,2622
CATERPILLAR,522,CF6AA,2626
CATERPILLAR,522,CF6AB,2629
CATERPILLAR,522,CR6AA,2631
CATERPILLAR,522,CX6AA,2633
CATERPILLAR,522,CZ6AA,2634
CATERPILLAR,522,CZ6AB,2635
CATERPILLAR,522,CZ7AR,9471
CATERPILLAR,522,CF7AR,9472
CATERPILLAR,522,NF1AD,9475
CATERPILLAR,522,CZ6AR,11468
CATERPILLAR,522,CF6AR,11471
CATERPILLAR,522,CT660L,12317
CATERPILLAR,522,CT630S,12328
CATERPILLAR,522,Caterpillar,26509
CCC,2693,CCC,6599
CCC,2693,LET2,6606
CCC,2693,LDT2,6608
CCC,2693,LDT2CC,6609
CCC,2693,COE2,6610
CCC,2693,COE3,6611
CCC,2693,DR,6612
CCC,2693,WS,6613
CCC,2693,AG,6614
CENNTRO,11551,NEIBOR,29840
CENNTRO,11551,METRO,29841
CENNTRO,11551,Logistar,29842
CENNTRO,11551,Deepstar,34856
CHANJE,8365,Chanje Truck,22208
CHANJE,8365,Chanje MPV,25379
CHECKER,13025,A-11,34305
CHECKER,13025,A-12,34306
CHEVROLET,467,Aveo,1828
CHEVROLET,467,Camaro,1829
CHEVROLET,467,Caprice Police Vehicle,1830
CHEVROLET,467,Corvette,1831
CHEVROLET,467,Cruze,1832
CHEVROLET,467,Impala,1833
CHEVROLET,467,Malibu,1834
CHEVROLET,467,Sonic,1835
CHEVROLET,467,Spark,1836
CHEVROLET,467,SS,1837
CHEVROLET,467,Volt,1838
CHEVROLET,467,Captiva Sport,1846
CHEVROLET,467,Equinox,1847
CHEVROLET,467,Express,1848
CHEVROLET,467,Orlando,1849
CHEVROLET,467,Silverado,1850
CHEVROLET,467,Suburban,1851
CHEVROLET,467,Tahoe,1852
CHEVROLET,467,Traverse,1853
CHEVROLET,467,Tracker,1854
CHEVROLET,467,City Express,1921
CHEVROLET,467,Geo Prizm,3531
CHEVROLET,467,Avalanche,3876
CHEVROLET,467,Matiz,4047
CHEVROLET,467,Colorado,4086
CHEVROLET,467,Cobalt,4234
CHEVROLET,467,Optra,4251
CHEVROLET,467,Kalos,4255
CHEVROLET,467,Trailblazer,4548
CHEVROLET,467,HHR,4586
CHEVROLET,467,Uplander,4588
CHEVROLET,467,W4,4687
CHEVROLET,467,W5,4688
CHEVROLET,467,Monte Carlo,4773
CHEVROLET,467,SSR,4889
CHEVROLET,467,Epica,4992
CHEVROLET,467,Cavalier,8834
CHEVROLET,467,U100,8835
CHEVROLET,467,3 ton,8881
CHEVROLET,467,Astro Van,8882
CHEVROLET,467,Venture,8883
CHEVROLET,467,B7,9016
CHEVROLET,467,Lumina,9064
